Date,Open,High,Low,Close,Volume,Adj Close
"Dec 27, 2023",5.60,5.60,5.06,5.27,"27,485,500",5.27
"Dec 26, 2023",4.12,5.31,3.93,4.98,"30,471,600",4.98
"Dec 22, 2023",4.03,4.21,3.95,4.03,"21,299,300",4.03
"Dec 21, 2023",4.19,4.31,3.98,4.05,"16,330,200",4.05
"Dec 20, 2023",3.85,4.20,3.66,3.83,"22,682,700",3.83
"Dec 19, 2023",3.38,3.86,3.32,3.59,"20,154,400",3.59
"Dec 18, 2023",2.55,3.21,2.53,3.14,"15,377,700",3.14
"Dec 15, 2023",2.60,2.62,2.53,2.60,"5,951,900",2.60
"Dec 14, 2023",2.57,2.66,2.52,2.58,"4,311,000",2.58
"Dec 13, 2023",2.36,2.49,2.29,2.46,"4,898,300",2.46
"Dec 12, 2023",2.53,2.54,2.32,2.33,"3,259,100",2.33
"Dec 11, 2023",2.85,2.85,2.43,2.45,"3,398,700",2.45
"Dec 8, 2023",2.61,2.93,2.61,2.91,"4,309,400",2.91
"Dec 7, 2023",2.66,2.71,2.55,2.62,"2,872,300",2.62
"Dec 6, 2023",2.88,2.92,2.69,2.74,"3,353,500",2.74
"Dec 5, 2023",3.01,3.13,2.77,2.79,"6,601,800",2.79
"Dec 4, 2023",3.20,3.23,2.98,2.99,"12,808,700",2.99
"Dec 1, 2023",2.80,3.01,2.74,2.94,"7,398,600",2.94
"Nov 30, 2023",2.79,2.87,2.71,2.77,"2,372,400",2.77
"Nov 29, 2023",2.80,2.80,2.65,2.74,"2,145,800",2.74
"Nov 28, 2023",2.68,2.73,2.62,2.69,"2,639,100",2.69
"Nov 27, 2023",2.60,2.71,2.58,2.62,"1,972,700",2.62
"Nov 24, 2023",2.61,2.70,2.53,2.69,"1,279,100",2.69
"Nov 22, 2023",2.45,2.56,2.41,2.55,"1,452,700",2.55
"Nov 21, 2023",2.53,2.53,2.40,2.44,"1,496,000",2.44
"Nov 20, 2023",2.45,2.63,2.44,2.49,"4,770,900",2.49
"Nov 17, 2023",2.61,2.61,2.46,2.47,"1,571,100",2.47
"Nov 16, 2023",2.82,2.83,2.50,2.50,"2,677,800",2.50
"Nov 15, 2023",2.88,3.10,2.82,2.88,"4,285,200",2.88
"Nov 14, 2023",2.85,2.94,2.76,2.85,"2,112,300",2.85
"Nov 13, 2023",2.99,2.99,2.74,2.88,"2,520,200",2.88
"Nov 10, 2023",3.01,3.19,2.95,2.98,"1,701,400",2.98
"Nov 9, 2023",3.80,3.80,2.89,3.12,"12,288,900",3.12
"Nov 8, 2023",4.04,4.04,3.54,3.57,"2,186,000",3.57
"Nov 7, 2023",3.82,3.90,3.64,3.85,"1,679,500",3.85
"Nov 6, 2023",4.23,4.23,3.79,3.88,"2,194,900",3.88
"Nov 3, 2023",3.86,4.27,3.86,4.10,"2,011,300",4.10
"Nov 2, 2023",3.69,4.04,3.67,3.95,"2,566,800",3.95
"Nov 1, 2023",3.34,3.56,3.31,3.49,"1,331,700",3.49
"Oct 31, 2023",3.40,3.42,3.14,3.33,"1,246,600",3.33
"Oct 30, 2023",3.43,3.75,3.32,3.49,"2,172,800",3.49
"Oct 27, 2023",3.53,3.64,3.23,3.32,"1,819,100",3.32
"Oct 26, 2023",3.47,3.64,3.40,3.52,"1,655,400",3.52
"Oct 25, 2023",3.09,3.57,3.01,3.54,"2,604,700",3.54
"Oct 24, 2023",2.96,3.15,2.70,3.14,"5,101,200",3.14
"Oct 23, 2023",2.69,2.72,2.56,2.67,"2,481,700",2.67
"Oct 20, 2023",2.73,2.77,2.53,2.60,"1,503,300",2.60
"Oct 19, 2023",2.62,2.64,2.50,2.57,"1,270,100",2.57
"Oct 18, 2023",2.75,2.86,2.60,2.63,"850,300",2.63
"Oct 17, 2023",2.57,2.83,2.57,2.79,"1,243,500",2.79
"Oct 16, 2023",2.47,2.77,2.46,2.66,"1,824,000",2.66
"Oct 13, 2023",2.42,2.44,2.36,2.40,"405,100",2.40
"Oct 12, 2023",2.41,2.46,2.36,2.40,"510,600",2.40
"Oct 11, 2023",2.58,2.63,2.40,2.47,"643,900",2.47
"Oct 10, 2023",2.55,2.66,2.53,2.59,"692,400",2.59
"Oct 9, 2023",2.55,2.67,2.45,2.55,"1,345,700",2.55
"Oct 6, 2023",2.41,2.68,2.41,2.67,"1,103,200",2.67
"Oct 5, 2023",2.47,2.52,2.41,2.45,"666,000",2.45
"Oct 4, 2023",2.30,2.51,2.25,2.49,"862,200",2.49
"Oct 3, 2023",2.47,2.51,2.28,2.32,"964,100",2.32
"Oct 2, 2023",2.59,2.75,2.45,2.54,"1,740,500",2.54
"Sep 29, 2023",2.40,2.41,2.29,2.33,"702,700",2.33
"Sep 28, 2023",2.31,2.50,2.25,2.39,"1,233,200",2.39
